Split,Dialogue_ID,Utterance_ID,Speaker,Utterance,Emotion
train,Ses03M_impro01,Ses03M_impro01_M016,M,I'll have a license.,anger
train,Ses03M_impro01,Ses03M_impro01_M017,M,Yes I will.  I'll have this [GARBAGE],anger
train,Ses03M_impro01,Ses03M_impro01_M018,M,just as I want.  Ugh.,anger
train,Ses03M_impro01,Ses03M_impro01_M019,M,Fine.  Call your supervisor.  Ask supervisor over,anger
train,Ses03M_impro01,Ses03M_impro01_M020,M,and I'll tell her how you've been behaving.,anger
train,Ses03M_impro01,Ses03M_impro01_M021,M,How would you like that hmm?,anger
train,Ses03M_impro01,Ses03M_impro01_M022,M,"Oh, okay.  Wow.",anger
train,Ses03M_impro01,Ses03M_impro01_M023,M,No.  I'm not going anywhere.  I'm staying here-- I am filling out right now okay just calm down. I'm filling out right now-- Just take the god damn piece of paper.,anger
train,Ses03M_impro01,Ses03M_impro01_M026,M,I'm sorry she's--these people they just want to get their license--,anger
train,Ses03M_impro01,Ses03M_impro01_M028,M,I did finish one.  Take it.,anger
train,Ses03M_impro01,Ses03M_impro01_M029,M,What is wrong with you?,anger
train,Ses03M_impro02,Ses03M_impro02_F000,F,Um.,joy
train,Ses03M_impro02,Ses03M_impro02_F003,F,Why the sad face?,joy
train,Ses03M_impro02,Ses03M_impro02_F004,F,Where?  Who?  What are you talking about?,surprise
train,Ses03M_impro02,Ses03M_impro02_F005,F,Next week?,surprise
train,Ses03M_impro02,Ses03M_impro02_F009,F,Honey--,anger
train,Ses03M_impro02,Ses03M_impro02_F010,F,You can't.  We need you.  I need you.,anger
train,Ses03M_impro02,Ses03M_impro02_F011,F,I don't care about the money.,anger
train,Ses03M_impro02,Ses03M_impro02_F013,F,Do this whole thing by myself?,sadness
train,Ses03M_impro02,Ses03M_impro02_F014,F,Carry her for nine months and then yes.,sadness
train,Ses03M_impro02,Ses03M_impro02_F015,F,It's not the same thing.  It's not like having you here.,sadness
train,Ses03M_impro02,Ses03M_impro02_F016,F,I can't do this.,sadness
train,Ses03M_impro02,Ses03M_impro02_F017,F,I'm sick of being strong-- --for us.,sadness
train,Ses03M_impro02,Ses03M_impro02_F018,F,You can say no?,anger
train,Ses03M_impro02,Ses03M_impro02_F019,F,You could.  You really could.  You could-- --get into another line of work.  I could start working after Anna's born?,anger
train,Ses03M_impro02,Ses03M_impro02_F020,F,I know.,anger
train,Ses03M_impro02,Ses03M_impro02_F022,F,"and watch our child grow, see her take her first steps, her first words.",sadness
train,Ses03M_impro02,Ses03M_impro02_F023,F,You said two years.,sadness
train,Ses03M_impro02,Ses03M_impro02_F024,F,A whole year? --We're not talking about like a couple months here.  I mean this is a whole year.,sadness
train,Ses03M_impro02,Ses03M_impro02_F025,F,What could happen in a year?,sadness
train,Ses03M_impro02,Ses03M_impro02_F026,F,And this isn't the first time you know?  I mean you always...sending you off to different places and...,sadness
train,Ses03M_impro02,Ses03M_impro02_F027,F,I don't know if that's how I want to live my life.,sadness
train,Ses03M_impro02,Ses03M_impro02_F028,F,"Joe I'm serious I don't want to have to have a little girl to tell...asking every day where's daddy, where's daddy and have to tell her that he's away--",sadness
train,Ses03M_impro02,Ses03M_impro02_F029,F,far away and he won't be here.,sadness
train,Ses03M_impro02,Ses03M_impro02_F030,F,I'm done.  I can't honey.,sadness
train,Ses03M_impro02,Ses03M_impro02_F031,F,It's over.,sadness
train,Ses03M_impro02,Ses03M_impro02_F032,F,Honey I can't do it anymore.,sadness
train,Ses03M_impro02,Ses03M_impro02_F033,F,I need you here.  Anna needs you.,sadness
train,Ses03M_impro02,Ses03M_impro02_F034,F,yeah.,sadness
train,Ses03M_impro02,Ses03M_impro02_F035,F,"Priorities honey, priorities.",anger
train,Ses03M_impro02,Ses03M_impro02_F036,F,You're smart.  You could go back to school--,anger
train,Ses03M_impro02,Ses03M_impro02_F037,F,finish your Master's that you were started never finished.,anger
train,Ses03M_impro02,Ses03M_impro02_M000,M,Hey sweetie.,sadness
train,Ses03M_impro02,Ses03M_impro02_M001,M,Hey.,sadness
train,Ses03M_impro02,Ses03M_impro02_M002,M,"Uh, -Um",sadness
train,Ses03M_impro02,Ses03M_impro02_M003,M,they need me out there sooner than I thought,sadness
train,Ses03M_impro02,Ses03M_impro02_M004,M,They want to deploy me next week.,sadness
train,Ses03M_impro02,Ses03M_impro02_M005,M,For--,sadness
train,Ses03M_impro02,Ses03M_impro02_M006,M,They said anywhere from two to three years.,sadness
train,Ses03M_impro02,Ses03M_impro02_M008,M,--need me on the specialist honey.,anger
train,Ses03M_impro02,Ses03M_impro02_M009,M,"I don't want to go but,-",anger
train,Ses03M_impro02,Ses03M_impro02_M010,M,but they said they'd increase my pay by triple-there promotion.,anger
train,Ses03M_impro02,Ses03M_impro02_M011,M,No.,sadness
train,Ses03M_impro02,Ses03M_impro02_M012,M,Honey you're not going to be by yourself--,sadness
train,Ses03M_impro02,Ses03M_impro02_M013,M,"We'll have internet set up, we'll get web cameras and everything.  My whole family's here too.",neutral
train,Ses03M_impro02,Ses03M_impro02_M015,M,"You can do it.  Alright?  You can, you can be strong, you can be strong for both of us alright?",neutral
train,Ses03M_impro02,Ses03M_impro02_M016,M,I don't know what to do.,sadness
train,Ses03M_impro02,Ses03M_impro02_M017,M,I don't want to - I don't- I don't want to go.,anger
train,Ses03M_impro02,Ses03M_impro02_M018,M,What am I supposed to do?,anger
train,Ses03M_impro02,Ses03M_impro02_M019,M,You know I can't say no.,sadness
train,Ses03M_impro02,Ses03M_impro02_M020,M,The last guy who said no was fired.,anger
train,Ses03M_impro02,Ses03M_impro02_M021,M,I put in fifteen years in this job.,anger
train,Ses03M_impro02,Ses03M_impro02_M022,M,I'm so close.  Five more years and I retire-,anger
train,Ses03M_impro02,Ses03M_impro02_M023,M,and we'll have that happy life.,anger
train,Ses03M_impro02,Ses03M_impro02_M024,M,Honey after a year I can be back.,sadness
train,Ses03M_impro02,Ses03M_impro02_M025,M,They want me there two years but I could probably get,sadness
train,Ses03M_impro02,Ses03M_impro02_M026,M,maybe get some vacation-- --once it quiets down there.,sadness
train,Ses03M_impro02,Ses03M_impro02_M027,M,I know.  I know.  But they really need some good guys there.,sadness
train,Ses03M_impro02,Ses03M_impro02_M028,M,Well that's the kind of work I'm in honey.,sadness
train,Ses03M_impro02,Ses03M_impro02_M029,M,It's just going to be--it's going to go faster than you think.,sadness
train,Ses03M_impro02,Ses03M_impro02_M030,M,You tell her-- [BREATHING],sadness
train,Ses03M_impro02,Ses03M_impro02_M031,M,What do you mean?,sadness
train,Ses03M_impro02,Ses03M_impro02_M032,M,What?,surprise
train,Ses03M_impro02,Ses03M_impro02_M033,M,Are you kidding me?  No.,surprise
train,Ses03M_impro02,Ses03M_impro02_M034,M,So I have--you want me to choose between you guys or my career?,anger
train,Ses03M_impro02,Ses03M_impro02_M035,M,What am I going to do?,anger
train,Ses03M_impro02,Ses03M_impro02_M036,M,I want to--what am I going to do if I leave this job?,anger
train,Ses03M_impro02,Ses03M_impro02_M037,M,Fine.  I'll see if I can talk to them.,anger
train,Ses03M_impro04,Ses03M_impro04_F001,F,"Well have you been trying to get a job, look for a job or...?",neutral
train,Ses03M_impro04,Ses03M_impro04_F002,F,I know.  It- It's really tough out there.  It's really hard to find a job.,anger
train,Ses03M_impro04,Ses03M_impro04_F003,F,Well what are you looking for?  I mean--,neutral
train,Ses03M_impro04,Ses03M_impro04_F004,F,"Well, okay. Well that's--",neutral
train,Ses03M_impro04,Ses03M_impro04_F005,F,"Well, that's what?  For what job?  Who...what jobs are you looking for?",surprise
train,Ses03M_impro04,Ses03M_impro04_F007,F,Yeah.,sadness
train,Ses03M_impro04,Ses03M_impro04_F008,F,Yeah.,sadness
train,Ses03M_impro04,Ses03M_impro04_F010,F,Well what'd you major in?,joy
train,Ses03M_impro04,Ses03M_impro04_F014,F,I am...just like a law clerk.,neutral
train,Ses03M_impro04,Ses03M_impro04_F015,F,"Well, I'm moving up.  I mean it could be...",neutral
train,Ses03M_impro04,Ses03M_impro04_F023,F,"Well... If you need something, I mean, you're just going to---can get a temporary thing right now and then look for something--",neutral
train,Ses03M_impro04,Ses03M_impro04_F024,F,Oh I know.  But--,anger
train,Ses03M_impro04,Ses03M_impro04_F025,F,"-it's going to get better I promise you. You just got to hang in there. Everyone, I mean, you know?",neutral
train,Ses03M_impro04,Ses03M_impro04_F026,F,What?  You can't...what?  Now come on.  Stop it.  Don't be talking like that.,surprise
train,Ses03M_impro04,Ses03M_impro04_F028,F,Well obviously it's not working.  Just cause you got sixteen hundred on your S.A.T. doesn't guarantee you a job.  I mean it should really but--,anger
train,Ses03M_impro04,Ses03M_impro04_F029,F,You got to be positive man.  You got to try to just--,neutral
train,Ses03M_impro04,Ses03M_impro04_F030,F,But you got to be real about it.  You have to...,neutral
train,Ses03M_impro04,Ses03M_impro04_F031,F,Sixteen hundred.,neutral
train,Ses03M_impro04,Ses03M_impro04_F032,F,Twenty-one hundred?,neutral
train,Ses03M_impro04,Ses03M_impro04_M000,M,I'm just so tired all the time.,sadness
train,Ses03M_impro04,Ses03M_impro04_M001,M,I've been looking for like eight months.,anger
train,Ses03M_impro04,Ses03M_impro04_M002,M,"I'm tired of the same excuses.  No, no you're not qualified enough, wish you had more education.",anger
train,Ses03M_impro04,Ses03M_impro04_M004,M,Cause I went to Harvard.,anger
train,Ses03M_impro04,Ses03M_impro04_M005,M,I applied as restaurant manager at P.F. Chang.  I applied at----Macy's store manager. Tried to get investment banking job with Deloitte and Touche.  I'm trying everywhere.,anger
train,Ses03M_impro04,Ses03M_impro04_M006,M,You know what?  I've been working at temp jobs for the past six months.  You know how degrading it is?,anger
train,Ses03M_impro04,Ses03M_impro04_M008,M,I'm smarter than half the people I work for.,anger
train,Ses03M_impro04,Ses03M_impro04_M009,M,I don't know astronaut?  I don't know something crazy like that.,anger
train,Ses03M_impro04,Ses03M_impro04_M010,M,Biomedical Engineering.,anger
train,Ses03M_impro04,Ses03M_impro04_M011,M,"I don't want to do engineering though.  It's so...I had the internship what, last summer,",anger
train,Ses03M_impro04,Ses03M_impro04_M012,M,"and I was pulling my hair out and it was like, oh my God.  So I just had to finish the major so now they're like, why are you an engineering major, and why are you working, trying to work at a restaurant.  And it's like I don't know just give me the damn job.",anger
train,Ses03M_impro04,Ses03M_impro04_M013,M,Why all these questions?,anger
train,Ses03M_impro04,Ses03M_impro04_M014,M,Oh yeah?  What kind of jobs they got?,neutral
train,Ses03M_impro04,Ses03M_impro04_M015,M,I don't want to be a law clerk.,disgust
train,Ses03M_impro04,Ses03M_impro04_M016,M,"To be a lawyer?  You go to law school now?  God this is, all these dead ends.",anger
train,Ses03M_impro04,Ses03M_impro04_M017,M,And plus my car is breaking down-,anger
train,Ses03M_impro04,Ses03M_impro04_M018,M,-they're evicting me from my apartment.,anger
train,Ses03M_impro04,Ses03M_impro04_M020,M,"No.  I'm not going to...yeah, they'd laugh in my face.",anger
train,Ses03M_impro04,Ses03M_impro04_M021,M,No. I got a sixteen hundred on my S.A.T..,anger
train,Ses03M_impro04,Ses03M_impro04_M022,M,I'm freaking----typing sixty words a minute.,anger
train,Ses03M_impro04,Ses03M_impro04_M023,M,"Sixty words.  Sixty words a minute.  Hey how are you doing Mr. Smith?  Oh, you know, it's just like God, I just want to shoot you Mr. Smith.",anger
train,Ses03M_impro04,Ses03M_impro04_M024,M,Yeah.  It's alright.  But--,neutral
train,Ses03M_impro04,Ses03M_impro04_M025,M,I'm not cut to be a receptionist.,anger
train,Ses03M_impro04,Ses03M_impro04_M026,M,No.,sadness
train,Ses03M_impro04,Ses03M_impro04_M027,M,"Oh yeah.  I will be a full time receptionist.  Harvard degree, sixteen hundred on my S.A.T.--",anger
train,Ses03M_impro04,Ses03M_impro04_M028,M,--you know? Head of the Science Club.,anger
train,Ses03M_impro04,Ses03M_impro04_M029,M,"That's what I've been doing, temporary things",anger
train,Ses03M_impro04,Ses03M_impro04_M030,M,Maybe I'll just kill myself.,sadness
train,Ses03M_impro04,Ses03M_impro04_M031,M,I was just joking...,sadness
train,Ses03M_impro04,Ses03M_impro04_M033,M,Yeah.  I--they said Brian you're too smart.  You don't need us.,anger
train,Ses03M_impro04,Ses03M_impro04_M034,M,Go out and take over the world by yourself and I'm like what?,anger
train,Ses03M_impro04,Ses03M_impro04_M035,M,"I don't know.  I don't know.  I know I'm just going to have to keep on looking, keep on searching-",anger
train,Ses03M_impro04,Ses03M_impro04_M036,M,"and I'm never going to find anything probably but I'll just keep working hard at it-- Yeah. Okay.  Positive, I'm going to do good, find that job.",anger
train,Ses03M_impro04,Ses03M_impro04_M037,M,Yeah.  I got eighteen hundred on my S.A.T..,anger
train,Ses03M_impro04,Ses03M_impro04_M038,M,Same difference.,neutral
train,Ses03M_impro04,Ses03M_impro04_M040,M,But I'm doomed.  Yeah I got so good I was over twenty one hundred.  Now what am I doing?,anger
train,Ses03M_impro04,Ses03M_impro04_M041,M,"Like, wow you're really smart we're going to give you an extra [GARBAGE].",joy
train,Ses03M_impro05a,Ses03M_impro05a_F000,F,Can I help you sir?,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F001,F,"Well, let me just check on that for you.  Where are you coming--?",neutral
train,Ses03M_impro05a,Ses03M_impro05a_F002,F,"Sir, yes it's in Maryland.  It's okay...well, I'm...just let me check here.",neutral
train,Ses03M_impro05a,Ses03M_impro05a_F003,F,Okay.  Sir?  Can you...if you just give me one moment and let me just check okay?,anger
train,Ses03M_impro05a,Ses03M_impro05a_F004,F,"Alright.  And you're coming-- Wait, hold on sir.  You're coming from Baltimore into LAX right?",anger
train,Ses03M_impro05a,Ses03M_impro05a_F005,F,Okay and this is direct flight?,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F006,F,I'm asking you if this is direct flight from Baltimore to LAX or if you have to stop--,anger
train,Ses03M_impro05a,Ses03M_impro05a_F007,F,You're at me and I'm going to try to help you out sir but you just have to cooperate with me--,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F008,F,How many pieces of luggage do you have checked in?,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F009,F,Eight pieces of luggage.  Okay.,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F010,F,No.  I'm just going to check--,anger
train,Ses03M_impro05a,Ses03M_impro05a_F011,F,I'm sorry sir.,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F012,F,I'm very sorry but let's check on this immediately.  This is definitely an emergency.  It seems--,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F014,F,Yes--it is,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F015,F,"Sir, Please please, I would ask you to just calm down for a second--",anger
train,Ses03M_impro05a,Ses03M_impro05a_F016,F,"Okay.  We will find your luggage.  Apparently because it somehow...what flight you were taking, you were on Delta?",neutral
train,Ses03M_impro05a,Ses03M_impro05a_F018,F,"Sir, I just...you need to calm down is what needs to happen right now.",anger
train,Ses03M_impro05a,Ses03M_impro05a_F019,F,"Okay.  I'm not.  I'm sorry, I am being--",anger
train,Ses03M_impro05a,Ses03M_impro05a_F020,F,"calm.  Sir, okay basically what- what's going to happen here is you're going to give me your contact information and we will contact you--",anger
train,Ses03M_impro05a,Ses03M_impro05a_F021,F,"Please, please",neutral
train,Ses03M_impro05a,Ses03M_impro05a_F023,F,Okay.  We can get it here in about seven to ten business days.,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F024,F,"Yes.  Well, because--",neutral
train,Ses03M_impro05a,Ses03M_impro05a_F025,F,I am the manager sir.,neutral
train,Ses03M_impro05a,Ses03M_impro05a_F027,F,Sir?,anger
train,Ses03M_impro05a,Ses03M_impro05a_F028,F,What is your name?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M000,M,Yes you can help me.  Where is my luggage?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M001,M,Yeah.  You do that.  I'm coming from Baltimore.  You know where that is?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M002,M,I had eight hundred pounds of luggage.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M003,M,Okay.  Check.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M004,M,Is it there?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M005,M,Yes.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M006,M,You don't know where we're at?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M007,M,God.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M010,M,Okay.  What do you want?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M011,M,Eight.  And they're all gone.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M012,M,And what are you going to do about it?  You going to call someone?  You going to send me somewhere else?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M013,M,It's my mother's funeral tomorrow and the urn is in the suitcase.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M014,M,Yeah.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M016,M,"Oh, oh, that's a good deduction.",anger
train,Ses03M_impro05a,Ses03M_impro05a_M017,M,"Sherlock Holmes.  God, where's my luggage?",anger
train,Ses03M_impro05a,Ses03M_impro05a_M018,M,Calm down?  It's my mother's funeral tomorrow.  I'm the one responsible for this.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M020,M,What is the matter with you?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M021,M,Don't yell at me.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M022,M,Oh my God.  I think a blood vessel burst in my head.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M023,M,What?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M024,M,What?  Are you kidding me?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M025,M,Give- Give me your manager right now.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M026,M,"You're the manager? You don't know where you work for, you don't know where you're at and you're the manager?",anger
train,Ses03M_impro05a,Ses03M_impro05a_M027,M,Whose daughter are you?,anger
train,Ses03M_impro05a,Ses03M_impro05a_M028,M,Sir. Sir. Sir. Sir,anger
train,Ses03M_impro05a,Ses03M_impro05a_M029,M,My name is Brent Caption.,anger
train,Ses03M_impro05a,Ses03M_impro05a_M030,M,Now what are you going to do about it?,joy
train,Ses03M_impro05b,Ses03M_impro05b_F000,F,Can I help you sir?,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F001,F,Okay.  Well let's...well I'm going to go ahead and check on that for you.  You're coming from...where are you coming from?,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F002,F,Baltimore and this is a direct flight to LAX,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F003,F,Okay.  Let's look up here,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F004,F,Okay.  Well you um-...,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F005,F,"What I can do for you is uh we can uh report lost, lost property.",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F006,F,Yes.,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F007,F,"Well sir, if if...what I believe has happened is most of the flight was left--",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F008,F,the luggage was left in Baltimore.  Therefore--,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F009,F,"Like the luggage, the luggage on the flight.",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F010,F,No actually it was...this is the first time this has ever happened.  I don't know what happened--,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F011,F,"Well, we can give you um- hotel lodging for a night if that--",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F012,F,For tonight- For tonight sir.  Would you need to stay somewhere tonight?,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F013,F,We can do Holiday Inn or...?,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F014,F,Sir I understand that but just--,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F015,F,Did you have your name tags on the luggage?,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F016,F,"Okay.  So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F017,F,"Sir, please calm down.",anger
train,Ses03M_impro05b,Ses03M_impro05b_F018,F,What is your business?,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F019,F,"Okay.  Sir?  I am sorry to tell you this but this does happen. Uh- This is not uh- really,",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F020,F,"I mean, our airline's fault.  I don't know what happened, misplaced, something happened but we will get you--",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F021,F,"Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F022,F,Uh no I'm not.,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F023,F,"Well we have some people back there that need some firing so, but I would just really appreciate--",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F024,F,Okay sir.  I'm sorry you can--um-,anger
train,Ses03M_impro05b,Ses03M_impro05b_F025,F,We already have been confirmed that it will be arriving in--uh--in about two days.,anger
train,Ses03M_impro05b,Ses03M_impro05b_F026,F,"Uh, we can't--",anger
train,Ses03M_impro05b,Ses03M_impro05b_F027,F,"Yes sir, Yes.",neutral
train,Ses03M_impro05b,Ses03M_impro05b_F028,F,We can have them direct your luggage to San Diego.,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F029,F,Uh--,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F030,F,Some refreshments in the lobby?,neutral
train,Ses03M_impro05b,Ses03M_impro05b_F031,F,eh- we actually--,anger
train,Ses03M_impro05b,Ses03M_impro05b_M001,M,I've been here for four hours and I don't know where one piece of my luggage is,anger
train,Ses03M_impro05b,Ses03M_impro05b_M002,M,Baltimore.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M003,M,Yes.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M004,M,You know and they've looked it up before and it's not there.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M005,M,Now what are you going to do for me different? Hmm?,anger
train,Ses03M_impro05b,Ses03M_impro05b_M006,M,You can report lost property?,anger
train,Ses03M_impro05b,Ses03M_impro05b_M007,M,"Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um",anger
train,Ses03M_impro05b,Ses03M_impro05b_M008,M,Most of the...,anger
train,Ses03M_impro05b,Ses03M_impro05b_M010,M,"Are you going to refund us for our luggage, refund us for our tickets for this?",anger
train,Ses03M_impro05b,Ses03M_impro05b_M011,M,I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that?,anger
train,Ses03M_impro05b,Ses03M_impro05b_M013,M,Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M014,M,"Okay, so you can put me in Holiday Inn for twenty dollar a night?",anger
train,Ses03M_impro05b,Ses03M_impro05b_M015,M,Of course I had my name tags on the luggage.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M016,M,Soon as you...that's not good enough okay?,anger
train,Ses03M_impro05b,Ses03M_impro05b_M017,M,I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M018,M,"If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again.",anger
train,Ses03M_impro05b,Ses03M_impro05b_M019,M,I work for IBM.,neutral
train,Ses03M_impro05b,Ses03M_impro05b_M020,M,"You misplace a lot of, eight pieces of luggage.",anger
train,Ses03M_impro05b,Ses03M_impro05b_M021,M,Are you kidding me?,anger
train,Ses03M_impro05b,Ses03M_impro05b_M022,M,Who are you going to fire because of that?,anger
train,Ses03M_impro05b,Ses03M_impro05b_M023,M,"Wow.  This has never happened before.  I've not lost,",anger
train,Ses03M_impro05b,Ses03M_impro05b_M024,M,in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M025,M,This is the worst customer service I've ever gotten before.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M026,M,Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?,anger
train,Ses03M_impro05b,Ses03M_impro05b_M027,M,"And and, in about...",anger
train,Ses03M_impro05b,Ses03M_impro05b_M028,M,Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport?,anger
train,Ses03M_impro05b,Ses03M_impro05b_M029,M,Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M030,M,Okay.  And you're going to give me what for my inconvenience?,anger
train,Ses03M_impro05b,Ses03M_impro05b_M031,M,Some peanuts?  Wow.  That helps a lot.,anger
train,Ses03M_impro05b,Ses03M_impro05b_M032,M,"Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts.  Wow.  You know what?",anger
train,Ses03M_impro05b,Ses03M_impro05b_M033,M,I will never do business with Delta again.,anger
train,Ses03M_impro07,Ses03M_impro07_F000,F,Hey.  How's it going?  I haven't seen you in awhile.,joy
train,Ses03M_impro07,Ses03M_impro07_F001,F,What's going on Joe?,joy
train,Ses03M_impro07,Ses03M_impro07_F003,F,No way. Are you serious? Oh my God.  Congratulations. I'm so excited.,surprise
train,Ses03M_impro07,Ses03M_impro07_F004,F,No.  You didn't get into production.  There's no way.,surprise
train,Ses03M_impro07,Ses03M_impro07_F005,F,I know.  Oh my God.  Oh my God Joe I am so happy for you.  Well you know what that means?,surprise
train,Ses03M_impro07,Ses03M_impro07_F006,F,You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city.,joy
train,Ses03M_impro07,Ses03M_impro07_F007,F,We can party.  We can have fun.,joy
train,Ses03M_impro07,Ses03M_impro07_F008,F,Yeah.  Hopefully it won't be like high school.,joy
train,Ses03M_impro07,Ses03M_impro07_F009,F,"Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...?",joy
train,Ses03M_impro07,Ses03M_impro07_F010,F,Oh man.,joy
train,Ses03M_impro07,Ses03M_impro07_F011,F,Did you say yes yet?  I mean have you sent in your answer?,joy
train,Ses03M_impro07,Ses03M_impro07_F012,F,All right.,joy
train,Ses03M_impro07,Ses03M_impro07_F013,F,"This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown.",joy
train,Ses03M_impro07,Ses03M_impro07_F014,F,"Yeah, it really is.",joy
train,Ses03M_impro07,Ses03M_impro07_F016,F,Man I'm just so happy for you.  I just--,joy
train,Ses03M_impro07,Ses03M_impro07_F017,F,"Well, I'm happy for you but I'm happy for me cause that means you're going to stay.",joy
train,Ses03M_impro07,Ses03M_impro07_F018,F,Oh great. I would love to go.,joy
train,Ses03M_impro07,Ses03M_impro07_F019,F,Mmmm some miso soup.,joy
train,Ses03M_impro07,Ses03M_impro07_F023,F,Oh my God.  I am so proud of you.,neutral
train,Ses03M_impro07,Ses03M_impro07_M002,M,Guess who got into U.S.C.?,joy
train,Ses03M_impro07,Ses03M_impro07_M003,M,"Me. Yeah, I did.",joy
train,Ses03M_impro07,Ses03M_impro07_M004,M,Yeah.,joy
train,Ses03M_impro07,Ses03M_impro07_M005,M,I got into the...,joy
train,Ses03M_impro07,Ses03M_impro07_M006,M,I got into cinema production.,joy
train,Ses03M_impro07,Ses03M_impro07_M007,M,Yeah.,joy
train,Ses03M_impro07,Ses03M_impro07_M008,M,No.  It's like it's harder than getting into Harvard.,joy
train,Ses03M_impro07,Ses03M_impro07_M009,M,What does that mean?,neutral
train,Ses03M_impro07,Ses03M_impro07_M010,M,Holy shit...,joy
